env/n_steps,env/completion_counter,time/fps,time/total_timesteps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,env/current_idx,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
11430,0,0,11430,14474,0.89,1.44,8264,381,-0.09568354000000003,0.011671598409302533,0.0001,0.2,0.23400000602006912,-0.05176005095864337,-0.31390420377254485,0.039331447,19000,0.36707907915115356,-0.06705121695995331,,,
11460,0,0,11460,14509,0.91,1.36,8288,382,-0.09361201000000001,0.05100370788946748,0.0001,0.2,0.294666672796011,-0.056781848342157916,-0.38220019698143004,0.22595611,19050,0.2796468734741211,-0.08948853611946106,,,
11490,0,0,11490,14544,0.94,1.28,8312,383,-0.07217466000000002,0.044698286522179845,0.0001,0.2,0.23200000621378422,-0.04611113614503605,-0.36239948600530625,0.0884604,19100,0.4081198573112488,-0.07814561575651169,,,
11520,0,0,11520,14583,0.94,1.24,8339,384,-0.07149199,0.05944119713269174,0.0001,0.2,0.28000000640749934,-0.059470992264027384,-0.38473490715026853,0.31431854,19150,-0.3154315948486328,-0.07530541718006134,,,
11550,0,0,11550,14626,0.93,1.26,8358,385,-0.06962702999999998,0.030028356625698506,0.0001,0.2,0.21000000700354576,-0.05792909920836486,-0.2934534782171249,0.24581525,19200,0.1168031096458435,-0.08135402202606201,,,
11580,0,0,11580,14663,0.93,1.27,8384,386,-0.06965227000000002,0.09684025380760432,0.0001,0.2,0.21800000846385956,-0.05029312044401493,-0.32550804436206815,0.17023279,19250,-0.13805949687957764,-0.06315125524997711,,,
11610,0,0,11610,14708,0.93,1.24,8408,387,-0.05948029000000001,0.03776949558407068,0.0001,0.2,0.22133334204554558,-0.037120587240594104,-0.3130090868473053,0.17062171,19300,-0.01764845848083496,-0.05898013710975647,,,
11640,0,0,11640,14751,0.93,1.25,8432,388,-0.06023260999999999,0.04873098705895245,0.0001,0.2,0.3986666702479124,-0.08092627308641871,-0.4165310400724411,0.47732642,19350,-0.44439399242401123,-0.08896195888519287,,,
11670,0,0,11670,14793,0.9,1.36,8447,389,-0.07217663,0.03638328277505934,0.0001,0.2,0.1993333350121975,-0.05521181507284442,-0.33732870519161223,0.13473271,19400,0.009778618812561035,-0.060642309486866,,,
11700,0,0,11700,14831,0.9,1.34,8473,390,-0.08386715,0.09372159531340003,0.0001,0.2,0.14800000332295896,-0.04169319985744849,-0.28768689006567,0.16547658,19450,-0.2863593101501465,-0.060671355575323105,,,
11730,0,0,11730,14867,0.89,1.39,8492,391,-0.09529167000000001,0.08956943649798632,0.0001,0.2,0.2700000102072954,-0.06978691071520245,-0.3517089354991913,0.09670307,19500,0.008294463157653809,-0.0706263929605484,,,
11760,0,0,11760,14905,0.87,1.51,8507,392,-0.11741115,0.08881400139071047,0.0001,0.2,0.2993333410471678,-0.06426713057296972,-0.490411559343338,0.14350358,19550,-0.10211849212646484,-0.07421531528234482,,,
11790,0,0,11790,14943,0.86,1.55,8528,393,-0.11775525999999999,0.21810834735631943,0.0001,0.2,0.13066667109727859,-0.03158640756659832,-0.24626546680927278,0.016862791,19600,-2.8360962867736816,-0.026403339579701424,,,
11820,0,0,11820,14982,0.89,1.44,8552,394,-0.10570545,0.07100758794695139,0.0001,0.2,0.1406666711717844,-0.031096338269611223,-0.2030939957499504,0.06150557,19650,-0.7723592519760132,-0.023912115022540092,,,
11850,0,0,11850,15018,0.88,1.47,8575,395,-0.11493045,0.04503854483366013,0.0001,0.2,0.19133333794772625,-0.04470146999135615,-0.22999359726905821,0.11534489,19700,0.1714155077934265,-0.0920431837439537,,,
11880,0,0,11880,15054,0.93,1.29,8602,396,-0.07112446000000001,0.020503265568986535,0.0001,0.2,0.2553333415836096,-0.04637303403982271,-0.2335535392165184,0.1930071,19750,0.712874174118042,-0.06260996311903,,,
11910,0,0,11910,15089,0.92,1.32,8620,397,-0.08169564,0.01659458629321307,0.0001,0.2,0.32266667529940607,-0.03581471740951141,-0.23005135476589203,0.09752027,19800,-33.31026840209961,-0.042234037071466446,,,
11940,0,0,11940,15131,0.92,1.32,8642,398,-0.08483419000000002,0.12556873008608818,0.0001,0.2,0.3086666728556156,-0.08683373411434388,-0.33094765365123746,0.19842248,19850,-0.22550415992736816,-0.09609728306531906,,,
11970,0,0,11970,15170,0.92,1.32,8663,399,-0.0764595,0.06333721650764346,0.0001,0.2,0.15400000400841235,-0.036246312110995244,-0.1192849312722683,0.2728136,19900,0.24206221103668213,-0.042702626436948776,,,
12000,0,,12000,,,,8684,,,0.10571053821593523,0.0001,0.2,0.16600000612437726,-0.04387440314205982,-0.14789571225643158,0.21012512,19950,-0.4278358221054077,-0.05125584453344345,0.97,-0.038134924902115015,1.16
,,0,12000,15359,0.9,1.41,,400,-0.08909483,,,,,,,,,,,,,
12030,0,0,12030,15402,0.88,1.49,8703,401,-0.10993884,0.04384216971695423,0.0001,0.2,0.07733333505690097,-0.016845798901127047,-0.07632068507373332,0.058091424,20000,-0.2566474676132202,-0.018529411405324936,,,
12060,0,0,12060,15442,0.91,1.39,8728,402,-0.08786679999999997,0.050120334215462206,0.0001,0.2,0.04800000250339508,-0.006433312185690738,-0.05277529150247574,0.004255271,20050,0.2962581515312195,-0.003379307221621275,,,
12090,0,0,12090,15476,0.92,1.36,8750,403,-0.07435867999999998,0.017265413720160723,0.0001,0.2,0.0,-0.0006031226267465862,-0.023903107494115828,0.0004975041,20100,0.5756899118423462,0.001304549747146666,,,
12120,0,0,12120,15513,0.93,1.32,8775,404,-0.07220895,0.03727295707911253,0.0001,0.2,0.05733333632349968,-0.00944866748681914,-0.04515150554478169,0.0029650033,20150,-0.14841985702514648,-0.008530113846063614,,,
12150,0,0,12150,15546,0.92,1.33,8794,405,-0.08392828,0.02209457231685519,0.0001,0.2,0.07533333651721477,-0.017731184958169843,-0.07104119837284088,0.051107924,20200,-0.5902270078659058,-0.022083690389990807,,,
12180,0,0,12180,15582,0.92,1.35,8813,406,-0.08454930000000001,0.1909876547753811,0.0001,0.2,0.0,-0.0022889251924789276,-0.014873890317976474,0.00029514232,20250,-0.25158798694610596,0.012154133059084415,,,
12210,0,0,12210,15617,0.9,1.44,8833,407,-0.10569995,0.06928117836359889,0.0001,0.2,0.03333333507180214,-0.006718537956476212,-0.030587316043674945,0.0110794585,20300,-0.39371800422668457,-0.014657154679298401,,,
12240,0,0,12240,15651,0.91,1.41,8856,408,-0.09495144999999999,0.0594738670065999,0.0001,0.2,0.08733333602547645,-0.026845096223521984,-0.09677642568945885,0.02109137,20350,0.1022220253944397,-0.03226935863494873,,,
12270,0,0,12270,15687,0.89,1.48,8875,409,-0.11747194999999999,0.04931394753977656,0.0001,0.2,0.1280000041425228,-0.032987686784317134,-0.07218645885586739,0.20054282,20400,0.258120596408844,-0.03872952237725258,,,
12300,0,0,12300,15727,0.89,1.53,8892,410,-0.11600662,0.12810867171734572,0.0001,0.2,0.01933333434164524,-0.001456912822660037,-0.023535511009395122,0.0008983771,20450,-0.5739346742630005,0.010493711568415165,,,
12330,0,0,12330,15761,0.91,1.44,8915,411,-0.08464482000000002,0.10629029549658299,0.0001,0.2,0.0,-7.93225559558941e-05,-0.005931275626644492,2.0066896e-07,20500,0.043688178062438965,0.009116217494010925,,,
12360,0,0,12360,15799,0.91,1.39,8943,412,-0.08394168,0.026355599486269057,0.0001,0.2,0.05733333632349968,-0.009226563576220813,-0.04619475163519383,0.053613264,20550,-17.13736915588379,-0.008707139641046524,,,
12390,0,0,12390,15839,0.91,1.37,8967,413,-0.08450574000000001,0.02608573988080025,0.0001,0.2,0.09066667035222054,-0.01109369135430704,-0.09838101729750633,0.02036578,20600,-0.0486905574798584,-0.010231481865048409,,,
12420,0,0,12420,15875,0.92,1.27,8988,414,-0.061464609999999996,0.03849967382848263,0.0001,0.2,0.028000001460313798,-0.00017334250119770188,-0.011854942683130502,0.005841273,20650,0.32000553607940674,0.007658338639885187,,,
12450,0,0,12450,15908,0.89,1.36,9005,415,-0.08244179999999998,0.04526085102930665,0.0001,0.2,0.03533333450555801,-0.012822744984034209,-0.04331570528447628,0.16251343,20700,0.3422200679779053,-0.04626428335905075,,,
12480,0,0,12480,15941,0.89,1.38,9026,416,-0.09275332999999998,0.05956177864223719,0.0001,0.2,0.13800000421702863,-0.031071893974517765,-0.10859491661190987,0.21068643,20750,0.35878682136535645,-0.03318239748477936,,,
12510,0,0,12510,15985,0.88,1.42,9051,417,-0.10369654,0.07100469775497914,0.0001,0.2,0.056000002920627595,-0.004663623371394348,-0.06627537839114667,0.021237416,20800,-0.0838998556137085,-0.0014340509660542011,,,
12540,0,0,12540,16027,0.88,1.43,9074,418,-0.10330184,0.02238529467023909,0.0001,0.2,0.19200000748038293,-0.030857726374641032,-0.17659084647893905,0.060465734,20850,0.46644097566604614,-0.03373245522379875,,,
12570,0,0,12570,16060,0.94,1.26,9100,419,-0.05079567999999999,0.025615832656621932,0.0001,0.2,0.09933333709836006,-0.02610041511167463,-0.14318206191062927,0.16931169,20900,0.3505411744117737,-0.05127141624689102,,,
12600,0,0,12600,16095,0.94,1.28,9120,420,-0.04073943,0.007819622303359211,0.0001,0.2,0.18666666872799398,-0.048191762703781296,-0.122496739923954,0.2700936,20950,-1.1491539478302002,-0.05351875349879265,,,
12630,0,0,12630,16131,0.94,1.28,9143,421,-0.030802279999999994,0.0440482915379107,0.0001,0.2,0.26066667534410953,-0.07034772330087921,-0.2342836207151413,0.2627367,21000,0.12949979305267334,-0.08222813159227371,,,
12660,0,0,12660,16169,0.93,1.33,9167,422,-0.04151960999999999,0.01187633281107992,0.0001,0.2,0.20666667230427266,-0.05531346632012486,-0.21892478227615356,0.074122705,21050,-39.553016662597656,-0.07812007516622543,,,
12690,0,0,12690,16204,0.95,1.28,9191,423,-0.03116285,0.031090929601341487,0.0001,0.2,0.13800000488758088,-0.0446327227121219,-0.11438419625163078,0.2750061,21100,0.2636220455169678,-0.05287947505712509,,,
12720,0,0,12720,16246,0.94,1.31,9212,424,-0.05142518,0.006700037289410829,0.0001,0.2,0.28266667313873767,-0.06827554467382527,-0.23056038677692414,0.3532816,21150,-2.2291512489318848,-0.0864725336432457,,,
12750,0,0,12750,16280,0.94,1.32,9233,425,-0.04221532,0.07854162780568004,0.0001,0.2,0.12933333814144135,-0.037769518730541025,-0.14069063499569892,0.12520196,21200,-0.019034266471862793,-0.0452595129609108,,,
12780,0,0,12780,16322,0.95,1.31,9258,426,-0.03253089,0.012553147040307522,0.0001,0.2,0.1933333394676447,-0.03399879928429922,-0.150389866232872,0.21279599,21250,-74.38508605957031,-0.04271377623081207,,,
12810,0,0,12810,16359,0.92,1.36,9279,427,-0.0637075,0.005465999655425549,0.0001,0.2,0.144000004529953,-0.023468754372869927,-0.11629455968737602,0.111820854,21300,-21.038936614990234,-0.026184681802988052,,,
12840,0,0,12840,16391,0.92,1.36,9299,428,-0.0729932,0.17744832329452037,0.0001,0.2,0.1393333362042904,-0.04356625186325985,-0.14644883885979654,0.1530049,21350,-0.17591464519500732,-0.04841107130050659,,,
12870,0,0,12870,16426,0.9,1.42,9316,429,-0.09354463,0.06494595669209957,0.0001,0.2,0.19333333984017373,-0.046642072234302744,-0.24167360365390778,0.03554241,21400,0.2959670424461365,-0.056357841938734055,,,
12900,0,0,12900,16464,0.89,1.45,9337,430,-0.11441728999999999,0.06776906981132924,0.0001,0.2,0.19800000794231892,-0.05311353858249881,-0.18145221948623658,0.23968455,21450,0.16992580890655518,-0.061656177043914795,,,
12930,0,0,12930,16504,0.87,1.48,9360,431,-0.13369857000000002,0.08632021736353636,0.0001,0.2,0.2013333386927843,-0.060172034942855425,-0.22894835561513902,0.15999264,21500,0.11647135019302368,-0.08760818094015121,,,
12960,0,0,12960,16539,0.89,1.43,9383,432,-0.11448773,0.03969611541368067,0.0001,0.2,0.1453333381563425,-0.03863159205267827,-0.17172683537006378,0.04024494,21550,0.40218281745910645,-0.04100047051906586,,,
12990,0,0,12990,16575,0.93,1.28,9411,433,-0.08195967000000001,0.05530662152916193,0.0001,0.2,0.2053333404660225,-0.04275998562659757,-0.18131960600614547,0.06749312,21600,0.35163742303848267,-0.05141419172286987,,,
13020,0,0,13020,16609,0.94,1.28,9429,434,-0.07197016999999999,0.013241615919396281,0.0001,0.2,0.0860000016540289,-0.033963607229913324,-0.13661447942256927,0.05760289,21650,-515.214599609375,-0.038886260241270065,,,
13050,0,0,13050,16645,0.91,1.35,9446,435,-0.1033892,0.05461735988035798,0.0001,0.2,0.21666667342185975,-0.04564463775015124,-0.31104890316724776,0.19087915,21700,0.27028143405914307,-0.07014954835176468,,,
13080,0,0,13080,16678,0.91,1.37,9467,436,-0.09274285,0.0954544386640191,0.0001,0.2,0.20133334033191205,-0.036273895927394405,-0.2856342840194702,0.16663237,21750,0.2913207411766052,-0.05091104656457901,,,
13110,0,0,13110,16712,0.88,1.45,9488,437,-0.12383511000000003,0.030643394272774457,0.0001,0.2,0.1986666715890169,-0.03372114006220357,-0.4354701220989227,0.19702126,21800,0.5295741558074951,-0.06391376256942749,,,
13140,0,0,13140,16743,0.86,1.5,9511,438,-0.13601373,0.08481274204328657,0.0001,0.2,0.3466666729748249,-0.06880196995971102,-0.4083081948757172,0.34624177,21850,0.32118654251098633,-0.07571084052324295,,,
13170,0,0,13170,16779,0.91,1.35,9536,439,-0.08324430999999997,0.07018040446564555,0.0001,0.2,0.24933333911001682,-0.07193568905691308,-0.3088476836681366,0.1928073,21900,-0.88869309425354,-0.10698076337575912,,,
13200,0,0,13200,16813,0.92,1.34,9558,440,-0.08211605999999999,0.018254651236347855,0.0001,0.2,0.28066667400300505,-0.05614603558710463,-0.2969954401254654,0.11031338,21950,-74.5954360961914,-0.07944288849830627,,,
13230,0,0,13230,16849,0.92,1.32,9582,441,-0.071897,0.08846076251938939,0.0001,0.2,0.41533333748579027,-0.09573501980987686,-0.4290391385555267,0.18633558,22000,-0.027007102966308594,-0.12186067551374435,,,
13260,0,0,13260,16882,0.93,1.3,9602,442,-0.05998798000000001,0.05293761443346739,0.0001,0.2,0.161333337277174,-0.018615330888268816,-0.13517817124724388,0.08772602,22050,-0.18697285652160645,-0.017066292464733124,,,
13290,0,0,13290,16923,0.9,1.36,9622,443,-0.09093089000000001,0.055876071797683835,0.0001,0.2,0.13600000396370887,-0.041370470710409106,-0.17443294256925582,0.028835654,22100,0.026912033557891846,-0.04955213516950607,,,
13320,0,0,13320,16958,0.89,1.39,9645,444,-0.10138757999999999,0.0815068868547678,0.0001,0.2,0.1813333387672901,-0.045326943373928404,-0.2148747244477272,0.09200303,22150,0.20497703552246094,-0.061302024871110916,,,
13350,0,0,13350,16991,0.91,1.37,9668,445,-0.09089832999999999,0.03760160094127059,0.0001,0.2,0.1140000044554472,-0.026053905594240253,-0.14214943885803222,0.016322043,22200,0.1259169578552246,-0.029266422614455223,,,
13380,0,0,13380,17024,0.94,1.28,9694,446,-0.06979166999999999,0.056342352163046595,0.0001,0.2,0.08466666989028454,-0.030977283786050976,-0.1021698158979416,0.0042229337,22250,-0.8900507688522339,-0.03204213082790375,,,
13410,0,0,13410,17059,0.97,1.2,9722,447,-0.038612419999999995,0.044086863799020645,0.0001,0.2,0.1260000043362379,-0.03178743080422283,-0.12153373524546623,0.07597181,22300,-0.10708177089691162,-0.04104814678430557,,,
13440,0,0,13440,17094,0.97,1.19,9744,448,-0.03835842,0.008160395133309066,0.0001,0.2,0.12600000485777854,-0.02217650281172247,-0.12005074799060822,0.09572942,22350,-646.2420654296875,-0.027357837185263634,,,
13470,0,0,13470,17130,0.94,1.25,9763,449,-0.06166149999999998,0.031352404616773126,0.0001,0.2,0.11400000564754009,-0.009514527691916248,-0.10448343679308891,0.029195674,22400,0.17112737894058228,-0.01004027295857668,,,
13500,0,0,13500,17164,0.94,1.28,9789,450,-0.06256194999999999,0.13961098700761795,0.0001,0.2,0.17933333560824394,-0.04673964731333157,-0.18566202342510224,0.032794364,22450,-0.22506451606750488,-0.027224203571677208,,,
13530,0,0,13530,17203,0.95,1.29,9813,451,-0.05292969,0.019087114850990475,0.0001,0.2,0.19133333511650563,-0.027631029471289422,-0.15381327539682388,0.06654314,22500,-83.35567474365234,-0.03235509991645813,,,
13560,0,0,13560,17237,0.95,1.3,9837,452,-0.052996649999999985,0.016075590909458697,0.0001,0.2,0.08000000163912774,-0.03148766006777677,-0.1044177968800068,0.026883371,22550,-255.44927978515625,-0.04344681277871132,,,
13590,0,0,13590,17269,0.96,1.26,9857,453,-0.03989325,0.06327656434848905,0.0001,0.2,0.06666666910052299,-0.008337480603484408,-0.0832061205804348,0.015563208,22600,-0.2748681306838989,-0.007227757479995489,,,
13620,0,0,13620,17303,0.94,1.35,9877,454,-0.06180874000000002,0.11145104140043259,0.0001,0.2,0.17200000286102296,-0.05399247204357138,-0.17184847652912139,0.03382917,22650,0.08465397357940674,-0.0413699746131897,,,
13650,0,0,13650,17356,0.93,1.31,9903,455,-0.06077278999999999,0.10383062081411482,0.0001,0.2,0.030000001564621924,-0.010320784330135203,-0.0381088113412261,0.0026100357,22700,-0.3953127861022949,-0.006610587704926729,,,
13680,0,0,13680,17388,0.91,1.37,9923,456,-0.08285561999999999,0.020484366468153895,0.0001,0.2,0.0986666701734066,-0.01531674180257454,-0.14200412660837172,0.048632663,22750,-66.37947845458984,-0.023918189108371735,,,
13710,0,0,13710,17426,0.92,1.33,9948,457,-0.07226998,0.08714973896741868,0.0001,0.2,0.1053333368897438,-0.030100370710676838,-0.12052705988287926,0.0970249,22800,0.17918330430984497,-0.03905588015913963,,,
13740,0,0,13740,17457,0.93,1.27,9971,458,-0.060891100000000004,0.02071527360007167,0.0001,0.2,0.17133333593606948,-0.04675610057512919,-0.12463564425706863,0.050162155,22850,-169.00460815429688,-0.05169375240802765,,,
13770,0,0,13770,17492,0.9,1.39,9988,459,-0.09266986999999999,0.051422196887433526,0.0001,0.2,0.08466667048633099,-0.028895743057112365,-0.1298288221657276,0.06453423,22900,0.14706963300704956,-0.05156582593917847,,,
13800,0,0,13800,17528,0.89,1.42,10007,460,-0.1133712,0.06370966244488954,0.0001,0.2,0.0,-0.0028799308494684085,-0.03582873243838549,0.0002286911,22950,0.44176769256591797,-0.0006380341947078705,,,
13830,0,0,13830,17562,0.89,1.44,10029,461,-0.10318000999999999,0.07009530302137136,0.0001,0.2,0.08666666828095913,-0.00739157177461312,-0.06371058888733387,0.054475173,23000,0.11285239458084106,-0.000620194710791111,,,
13860,0,0,13860,17593,0.87,1.5,10046,462,-0.13602265000000002,0.03947955071926117,0.0001,0.2,0.0760000017285347,-0.016523245150572626,-0.10980452343821526,0.034874544,23050,0.5142046213150024,-0.015184590592980385,,,
13890,0,0,13890,17631,0.85,1.6,10067,463,-0.15742161,0.09057780541479588,0.0001,0.2,0.17600000314414502,-0.030638274404220275,-0.13695183262228966,0.07916276,23100,0.2065722942352295,-0.024312075227499008,,,
13920,0,0,13920,17670,0.88,1.52,10086,464,-0.12630422,0.06088110492564738,0.0001,0.2,0.15866667091846465,-0.05603881254047152,-0.21812043756246566,0.64110273,23150,-0.38710272312164307,-0.05977492779493332,,,
13950,0,0,13950,17703,0.87,1.55,10105,465,-0.12653765000000003,0.03515936065465212,0.0001,0.2,0.11266666948795319,-0.02396735656835759,-0.15439988553524017,0.11288335,23200,0.5336098074913025,-0.0394575297832489,,,
13980,0,0,13980,17736,0.87,1.53,10125,466,-0.12695705000000002,0.06122320202179253,0.0001,0.2,0.09066666968166828,-0.019727362752271205,-0.1476002812385559,0.031562492,23250,-0.2830774784088135,-0.027125217020511627,,,
14010,0,0,14010,17769,0.87,1.56,10142,467,-0.11613960000000001,0.0886885261721909,0.0001,0.2,0.24733334220945835,-0.0653400926589966,-0.20546415597200393,0.5584459,23300,-0.03441882133483887,-0.08319851756095886,,,
14040,0,0,14040,17802,0.87,1.53,10164,468,-0.11598959,0.05041149646043777,0.0001,0.2,0.1613333386182785,-0.04387687889207157,-0.19310283184051513,0.31461632,23350,0.20554858446121216,-0.06685099750757217,,,
14070,0,0,14070,17835,0.91,1.38,10190,469,-0.08366208000000003,0.09334653057157993,0.0001,0.2,0.11933333814144134,-0.03401686662451052,-0.1263219976425171,0.18574849,23400,-0.1626603603363037,-0.0575748011469841,,,
14100,0,0,14100,17868,0.93,1.32,10217,470,-0.07210703,0.07083339620381594,0.0001,0.2,0.056000002920627595,-0.017480626864514015,-0.09268261551856995,0.048657775,23450,-0.48485004901885986,-0.016227025538682938,,,
14130,0,0,14130,17902,0.93,1.31,10236,471,-0.06252735000000001,0.010566127425991,0.0001,0.2,0.24000000931322574,-0.03440502560604358,-0.15040081709623337,0.17527415,23500,-233.08265686035156,-0.04790179058909416,,,
14160,0,0,14160,17936,0.95,1.25,10259,472,-0.052021420000000006,0.0619048716314137,0.0001,0.2,0.13800000168383122,-0.03462892444276561,-0.15117681726813317,0.098858275,23550,0.35605084896087646,-0.06006548926234245,,,
