rollout/success_rate,time/fps,time/total_timesteps,env/completion_counter,time/iterations,env/n_steps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,env/current_idx,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.9,0,34260,1,571,34260,-0.10605532000000001,43000,1.36,9369,-2.8051137778639656e-05,3.8743018e-08,-0.05180525965988636,5700,0.2,0.001,0.6767312288284302,0.016501175239682198,0.049204178154468536,0.0,,,
0.87,0,34320,1,572,34320,-0.13667749,43070,1.44,9414,-2.6069308637488577e-05,5.8611235e-08,-0.053380373492836954,5710,0.2,0.001,0.42194604873657227,0.044697996228933334,0.11734498292207718,0.0,,,
0.92,0,34380,1,573,34380,-0.09374448999999999,43137,1.34,9458,-1.591493696029289e-06,0.0,-0.05360550507903099,5720,0.2,0.001,0.17787903547286987,0.05683246999979019,0.12811932265758513,0.0,,,
0.94,0,34440,1,574,34440,-0.07319885,43206,1.28,9506,-9.237925370797484e-06,1.5894573e-08,-0.05417296700179577,5730,0.2,0.001,0.46355003118515015,0.035896364599466324,0.09009084030985832,0.0,,,
0.96,0,34500,1,575,34500,-0.03889386,43280,1.17,9561,-1.891598091781077e-05,2.1855037e-08,-0.052495699375867844,5740,0.2,0.001,-0.13130760192871094,0.06380637735128403,0.15063620805740358,0.0,,,
0.97,0,34560,1,576,34560,-0.028771550000000007,43348,1.16,9610,-0.00011358211588117229,5.438924e-06,-0.05819509513676167,5750,0.2,0.001,-58.89841079711914,0.0027916221879422665,0.01307176137343049,0.0,,,
0.95,0,34620,1,577,34620,-0.04984310000000001,43417,1.21,9660,1.8192182142229286e-05,4.172325e-08,-0.05701017677783966,5760,0.2,0.001,0.12010622024536133,0.04954684153199196,0.10055271983146667,0.0,,,
0.96,0,34680,1,578,34680,-0.04910991,43486,1.17,9710,-9.678949999969432e-06,3.576279e-08,-0.05766142420470714,5770,0.2,0.001,0.23232048749923706,0.03184393048286438,0.07609962150454522,0.0,,,
0.94,0,34740,1,579,34740,-0.06105309000000002,43553,1.28,9754,-0.00026388515707367335,0.0003506104,-0.05547162741422653,5780,0.2,0.001,0.40674346685409546,0.019393043592572212,0.04212056547403335,0.001666666753590107,,,
0.93,0,34800,1,580,34800,-0.07225796000000001,43620,1.37,9797,-0.000133954981368678,0.00016223888,-0.06238243915140629,5790,0.2,0.001,0.2804984450340271,0.030948389321565628,0.07427365854382514,0.0,,,
0.95,0,34860,1,581,34860,-0.060466219999999994,43691,1.3,9845,-0.004076135780972656,0.014468721,-0.08142710775136948,5800,0.2,0.001,0.21800726652145386,0.03137790784239769,0.09827516674995422,0.013333334028720856,,,
0.93,0,34920,1,582,34920,-0.07255202,43759,1.31,9886,-0.015342859178781509,0.03400408,-0.15609815791249276,5810,0.2,0.001,0.03932267427444458,0.022190164774656296,0.09145361110568047,0.04000000078231096,,,
0.91,0,34980,1,583,34980,-0.09419853,43828,1.38,9930,-0.0028763687864556964,0.0030607095,-0.1927843749523163,5820,0.2,0.001,0.16481846570968628,0.05346360802650452,0.13177136108279228,0.010000000521540642,,,
0.92,0,35040,1,584,35040,-0.08323026,43894,1.33,9977,-0.0011843320903912157,0.002903539,-0.1828717991709709,5830,0.2,0.001,0.44945287704467773,0.030070843175053596,0.07982942387461663,0.010000000521540642,,,
0.9,0,35100,1,585,35100,-0.10265132999999999,43967,1.37,10020,-0.0022017472682637875,0.001837648,-0.17770691215991974,5840,0.2,0.001,0.19346946477890015,0.04949158430099487,0.12064146846532822,0.020000001043081285,,,
0.93,0,35160,1,586,35160,-0.07117448999999999,44040,1.28,10071,-0.0014937224997750853,0.004002609,-0.21947146356105804,5850,0.2,0.001,-0.15069949626922607,0.05985339730978012,0.15007134824991225,0.018333334289491177,,,
0.95,0,35220,1,587,35220,-0.05097261999999999,44119,1.21,10119,-0.0024757365831948874,0.013427923,-0.21274059563875197,5860,0.2,0.001,0.20486730337142944,0.032705653458833694,0.0767936185002327,0.04000000208616257,,,
0.95,0,35280,1,588,35280,-0.0512402,44189,1.22,10168,-0.010046750716865028,0.10060776,-0.18595929443836212,5870,0.2,0.001,0.35492581129074097,0.0172264464199543,0.06760259307920932,0.03500000089406967,,,
0.92,0,35340,1,589,35340,-0.09127667,44259,1.35,10205,-0.007137946883837287,0.03612285,-0.2878724545240402,5880,0.2,0.001,0.1070910096168518,0.03448100760579109,0.09317682310938835,0.04833333529531956,,,
0.88,0,35400,1,590,35400,-0.13307157,44332,1.45,10248,-0.0012005051043040282,0.009664406,-0.35008459985256196,5890,0.2,0.001,0.11681360006332397,0.08543871343135834,0.19095340520143508,0.05333333499729633,,,
0.92,0,35460,1,591,35460,-0.08197502000000002,44407,1.33,10296,-0.004453254430554665,0.022533678,-0.42191117703914643,5900,0.2,0.001,0.22567218542099,0.05431452766060829,0.14377059862017633,0.03333333395421505,,,
0.94,0,35520,1,592,35520,-0.05224807,44472,1.27,10342,-0.0034301545193493157,8.160373e-05,-0.5875347495079041,5910,0.2,0.001,-0.25962889194488525,0.041612185537815094,0.09455409348011017,0.06666666865348816,,,
0.95,0,35580,1,593,35580,-0.05075146999999999,44548,1.22,10394,-0.007555493650337031,0.016457362,-0.48640705943107604,5920,0.2,0.001,0.006532847881317139,0.0586964376270771,0.1597745820879936,0.0416666679084301,,,
0.96,0,35640,1,594,35640,-0.02920387,44622,1.18,10443,0.0004855544360665931,0.00047841072,-0.3603691518306732,5930,0.2,0.001,-0.1732196807861328,0.032818812876939774,0.06969439424574375,0.0,,,
0.95,0,35700,1,595,35700,-0.03938405,44690,1.22,10492,-0.00041249732026109597,0.0016617457,-0.3804855942726135,5940,0.2,0.001,0.06854104995727539,0.025072820484638214,0.0524523351341486,0.010000000521540642,,,
0.94,0,35760,1,596,35760,-0.07049588999999998,44767,1.27,10536,-0.014466910903963282,0.029124655,-0.31232988089323044,5950,0.2,0.001,0.19806689023971558,0.02325362339615822,0.08300459310412407,0.07166666705161333,,,
0.92,0,35820,1,597,35820,-0.09262074000000002,44836,1.37,10578,-0.0033866912398176296,0.002131907,-0.22620203495025634,5960,0.2,0.001,0.17738378047943115,0.06095811352133751,0.14339050501585007,0.011666667275130748,,,
0.9,0,35880,1,598,35880,-0.11443516000000001,44907,1.42,10624,1.5201221528116093e-05,4.31935e-06,-0.22887611836194993,5970,0.2,0.001,0.2640320658683777,0.05246242135763168,0.1207067109644413,0.0,,,
0.92,0,35940,1,599,35940,-0.09187072000000002,44976,1.34,10667,-0.004047410377146221,0.006642465,-0.1932521015405655,5980,0.2,0.001,0.15714967250823975,0.050617702305316925,0.1208288736641407,0.023333334550261497,,,
,,36000,1,,36000,,,,10715,-0.00604124947761484,0.011605631,-0.12019687071442604,5990,0.2,0.001,0.45692235231399536,0.02823195978999138,0.07783513888716698,0.023333334550261497,1.33,0.92,-0.05187327988212928
0.94,0,36000,,600,,-0.07083919000000001,45206,1.29,,,,,,,,,,,,,,
0.92,0,36060,1,601,36060,-0.09129168,45281,1.32,10759,-6.521006516169159e-05,2.580881e-06,-0.08560084104537964,6000,0.2,0.001,0.26142042875289917,0.030637165531516075,0.07600431740283967,0.0,,,
0.94,0,36120,1,602,36120,-0.07014507,45349,1.27,10809,-0.003042926053749362,0.004507771,-0.09397274479269982,6010,0.2,0.001,0.4398512840270996,0.03698500618338585,0.10344393849372864,0.008333333767950535,,,
0.98,0,36180,1,603,36180,-0.01881695,45427,1.18,10861,-0.0059645483656398214,0.007355524,-0.10034091547131538,6020,0.2,0.001,-0.47130751609802246,0.021624324843287468,0.07906882166862488,0.01666666753590107,,,
0.95,0,36240,1,604,36240,-0.04901826000000001,45499,1.22,10904,1.2542158283324056e-05,2.3682912e-06,-0.07109064906835556,6030,0.2,0.001,-79.67769622802734,0.004314306657761335,0.01893220264464617,0.0,,,
0.93,0,36300,1,605,36300,-0.08097882999999997,45569,1.24,10955,0.00015424549666924746,2.5912126e-05,-0.06523377075791359,6040,0.2,0.001,0.2674520015716553,0.06551599502563477,0.15522653758525848,0.0,,,
0.9,0,36360,1,606,36360,-0.10330281999999999,45642,1.35,10999,-0.00573457049516346,0.0026976257,-0.06662513986229897,6050,0.2,0.001,0.1714770793914795,0.04219731688499451,0.12129667475819587,0.010000000521540642,,,
0.91,0,36420,1,607,36420,-0.08375960999999998,45710,1.36,11042,3.3046802225822347e-06,2.7815501e-08,-0.06170205920934677,6060,0.2,0.001,0.21072083711624146,0.05632978305220604,0.12405133619904518,0.0,,,
0.94,0,36480,1,608,36480,-0.05046968,45786,1.29,11093,-0.00466903163197765,0.003078266,-0.056086760386824606,6070,0.2,0.001,0.23426121473312378,0.03423728048801422,0.08504967838525772,0.010000000521540642,,,
0.96,0,36540,1,609,36540,-0.02888922999999999,45860,1.18,11143,-1.8079330605580422e-05,3.8345655e-07,-0.04099772535264492,6080,0.2,0.001,-0.7818970680236816,0.019247055053710938,0.047240161895751955,0.0,,,
0.94,0,36600,1,610,36600,-0.06035801999999999,45932,1.22,11191,-0.0016676906807695957,0.0031476568,-0.043844669312238696,6090,0.2,0.001,0.24993741512298584,0.03729745000600815,0.08138305768370628,0.008333333767950535,,,
0.92,0,36660,1,611,36660,-0.09216942999999998,46001,1.31,11232,-1.780311265973111e-05,1.915296e-06,-0.05702213421463966,6100,0.2,0.001,0.3224520683288574,0.044568981975317,0.09787617474794388,0.0,,,
0.88,0,36720,1,612,36720,-0.13348805000000002,46073,1.43,11274,-0.001416344456374663,0.0028728514,-0.07639064118266106,6110,0.2,0.001,0.37171024084091187,0.049342408776283264,0.11900479793548584,0.010000000521540642,,,
0.94,0,36780,1,613,36780,-0.07056938,46151,1.3,11325,-0.0025684488164309906,0.0029462813,-0.07602054327726364,6120,0.2,0.001,0.5023187398910522,0.021623706445097923,0.0787835568189621,0.008333333767950535,,,
0.95,0,36840,1,614,36840,-0.05974554999999999,46221,1.23,11371,7.110436845314538e-06,2.147754e-06,-0.05166252516210079,6130,0.2,0.001,-3.0893211364746094,0.05959291383624077,0.13794610872864724,0.0,,,
0.93,0,36900,1,615,36900,-0.08034986,46288,1.3,11420,-7.715274947983631e-06,1.4503797e-07,-0.04446893595159054,6140,0.2,0.001,0.3105733394622803,0.06168901175260544,0.21548369973897935,0.0,,,
0.91,0,36960,1,616,36960,-0.09202105000000001,46358,1.35,11457,1.7435414008559746e-06,1.9868216e-09,-0.04300823584198952,6150,0.2,0.001,0.39340221881866455,0.045106370002031326,0.14056414663791655,0.0,,,
0.88,0,37020,1,617,37020,-0.12841991,46430,1.47,11497,-7.378061648743994e-07,0.0,-0.0402078203856945,6160,0.2,0.001,0.39837539196014404,0.05713522434234619,0.12911529913544656,0.0,,,
0.9,0,37080,1,618,37080,-0.09687667999999997,46508,1.45,11540,-1.3785262935250842e-05,2.1855037e-08,-0.04586255587637424,6170,0.2,0.001,0.4238647222518921,0.05161556601524353,0.11652355343103409,0.0,,,
0.91,0,37140,1,619,37140,-0.08529823999999998,46580,1.43,11585,-6.31888706492667e-06,3.973643e-09,-0.04155060425400734,6180,0.2,0.001,0.3599330186843872,0.02581046335399151,0.06030736044049263,0.0,,,
0.91,0,37200,1,620,37200,-0.08371230999999998,46650,1.4,11626,-0.0058899990251908285,0.006475075,-0.031404641829431056,6190,0.2,0.001,0.3286415934562683,0.024326667189598083,0.08552169278264046,0.011666667275130748,,,
0.92,0,37260,1,621,37260,-0.09129118,46725,1.32,11674,7.539987546323346e-07,1.4702479e-07,-0.021791212446987628,6200,0.2,0.001,0.33961617946624756,0.05933123826980591,0.13627512454986573,0.0,,,
0.93,0,37320,1,622,37320,-0.07978953999999999,46795,1.23,11723,-2.7577082848395664e-07,0.0,-0.01966136135160923,6210,0.2,0.001,0.501405656337738,0.03511479124426842,0.0849486194550991,0.0,,,
0.93,0,37380,1,623,37380,-0.08097956,46864,1.25,11769,-8.588035841805563e-07,0.0,-0.017989669740200043,6220,0.2,0.001,0.30843257904052734,0.04605773091316223,0.10140346214175225,0.0,,,
0.95,0,37440,1,624,37440,-0.059736509999999986,46933,1.21,11822,-3.292163244239532e-07,0.0,-0.018348530679941178,6230,0.2,0.001,0.20475196838378906,0.04907987639307976,0.12760510072112083,0.0,,,
0.96,0,37500,1,625,37500,-0.03111233,47005,1.25,11864,-1.9171337019674438e-06,0.0,-0.0179225480183959,6240,0.2,0.001,-0.23655164241790771,0.0246275644749403,0.0670748244971037,0.0,,,
0.95,0,37560,1,626,37560,-0.03300968,47072,1.37,11905,-1.1563301161032769e-07,0.0,-0.017713823541998863,6250,0.2,0.001,-0.1876298189163208,0.026443464681506157,0.061541962623596194,0.0,,,
0.94,0,37620,1,627,37620,-0.052720510000000005,47138,1.32,11953,-1.4503797007847651e-08,0.0,-0.01737918667495251,6260,0.2,0.001,-0.0013223886489868164,0.024277742952108383,0.053069932386279106,0.0,,,
0.92,0,37680,1,628,37680,-0.07493571000000002,47212,1.3,11998,-7.65919686784855e-08,0.0,-0.017504843696951867,6270,0.2,0.001,0.029331326484680176,0.056933071464300156,0.12110401540994645,0.0,,,
0.96,0,37740,1,629,37740,-0.04194796000000002,47282,1.2,12053,-9.149312898415474e-08,0.0,-0.017485119961202146,6280,0.2,0.001,0.1036035418510437,0.05706429108977318,0.12451266944408416,0.0,,,
0.97,0,37800,1,630,37800,-0.03882269000000001,47356,1.2,12098,-4.7182043303450884e-07,0.0,-0.01806674152612686,6290,0.2,0.001,-56.2589225769043,0.006445160135626793,0.027259703166782855,0.0,,,
0.95,0,37860,1,631,37860,-0.05994574,47428,1.26,12145,-0.0002680553034103639,0.00012304088,-0.018054554425179958,6300,0.2,0.001,0.23625338077545166,0.05277249962091446,0.14783571287989616,0.0,,,
0.96,0,37920,1,632,37920,-0.04980857,47498,1.22,12197,-2.237309988695202e-06,1.39077505e-08,-0.020613268949091434,6310,0.2,0.001,-0.0342555046081543,0.052705295383930206,0.11604774370789528,0.0,,,
0.95,0,37980,1,633,37980,-0.050244729999999994,47567,1.23,12244,4.945447027893124e-07,0.0,-0.02150016203522682,6320,0.2,0.001,0.38264989852905273,0.02295425534248352,0.05152867957949638,0.0,,,
0.95,0,38040,1,634,38040,-0.05188549,47635,1.26,12293,-7.828076831195574e-08,0.0,-0.022400004789233208,6330,0.2,0.001,0.3844234347343445,0.02264421619474888,0.05540440082550049,0.0,,,
0.96,0,38100,1,635,38100,-0.051457650000000014,47706,1.22,12342,-1.2358029586323482e-07,0.0,-0.020778518356382846,6340,0.2,0.001,-0.12701570987701416,0.048331115394830704,0.11165902912616729,0.0,,,
0.93,0,38160,1,636,38160,-0.08346479999999999,47781,1.31,12385,-1.367926605322367e-07,0.0,-0.02146640531718731,6350,0.2,0.001,0.39337730407714844,0.031244782730937004,0.06652380749583245,0.0,,,
0.91,0,38220,1,637,38220,-0.10586473999999998,47854,1.41,12423,-1.1180837733437698e-07,0.0,-0.021723483875393867,6360,0.2,0.001,0.13561683893203735,0.07378725707530975,0.156529937684536,0.0,,,
0.89,0,38280,1,638,38280,-0.12701584000000002,47928,1.48,12467,-2.9404958805656635e-07,0.0,-0.02150137685239315,6370,0.2,0.001,0.25399893522262573,0.07657472789287567,0.15666246563196182,0.0,,,
0.91,0,38340,1,639,38340,-0.09409211999999999,47998,1.34,12515,-5.439917233118763e-06,2.9802322e-08,-0.02310163639485836,6380,0.2,0.001,0.17800360918045044,0.05850593373179436,0.1258670225739479,0.0,,,
0.95,0,38400,1,640,38400,-0.05961954999999999,48078,1.18,12568,-1.5795230998705278e-07,0.0,-0.02175655569881201,6390,0.2,0.001,0.37562239170074463,0.03560298681259155,0.08123029619455338,0.0,,,
0.94,0,38460,1,641,38460,-0.06979171999999999,48150,1.21,12614,-4.5766433363070293e-07,0.0,-0.022304175049066545,6400,0.2,0.001,0.20492351055145264,0.026903090998530388,0.07481307163834572,0.0,,,
0.93,0,38520,1,642,38520,-0.08085600000000001,48229,1.28,12658,-9.564062035671838e-08,0.0,-0.02143309246748686,6410,0.2,0.001,0.5123369693756104,0.032445330172777176,0.07789219617843628,0.0,,,
0.93,0,38580,1,643,38580,-0.08089058999999998,48299,1.3,12707,-7.955233308987175e-07,0.0,-0.021784473955631257,6420,0.2,0.001,0.3427234888076782,0.04942513257265091,0.1130842924118042,0.0,,,
0.95,0,38640,1,644,38640,-0.060163610000000006,48366,1.25,12756,-1.402695962937628e-07,0.0,-0.02188074141740799,6430,0.2,0.001,0.13660818338394165,0.04227341711521149,0.09689354747533799,0.0,,,
0.95,0,38700,1,645,38700,-0.06054372999999999,48441,1.27,12800,-6.42538073147847e-07,0.0,-0.0222954822704196,6440,0.2,0.001,0.19818603992462158,0.0336272157728672,0.07567977532744408,0.0,,,
0.94,0,38760,1,646,38760,-0.07392847,48509,1.29,12848,-1.4503795853215707e-08,0.0,-0.02178320977836847,6450,0.2,0.001,0.3674851655960083,0.03122962825000286,0.06718115285038948,0.0,,,
0.94,0,38820,1,647,38820,-0.07456745000000002,48582,1.23,12900,-4.1673580588597046e-07,0.0,-0.02151561379432678,6460,0.2,0.001,0.5081743597984314,0.030164947733283043,0.0736013788729906,0.0,,,
0.97,0,38880,1,648,38880,-0.041646279999999994,48656,1.17,12951,-1.8725792720886148e-07,0.0,-0.021541553921997546,6470,0.2,0.001,0.5559878945350647,0.023402519524097443,0.0531574048101902,0.0,,,
0.96,0,38940,1,649,38940,-0.05118787000000001,48724,1.21,12999,-5.967915104321264e-08,0.0,-0.021348855830729006,6480,0.2,0.001,0.09039068222045898,0.018338046967983246,0.045632478594779965,0.0,,,
0.95,0,39000,1,650,39000,-0.040631959999999995,48795,1.25,13047,-2.3946166010091475e-07,0.0,-0.022214577719569206,6490,0.2,0.001,0.5103058218955994,0.03557853028178215,0.07903447076678276,0.0,,,
0.94,0,39060,1,651,39060,-0.03984874,48865,1.27,13092,-1.3679265724597657e-07,0.0,-0.02074226289987564,6500,0.2,0.001,-32.81480407714844,0.012159421108663082,0.028775631077587606,0.0,,,
0.92,0,39120,1,652,39120,-0.07205791999999998,48935,1.34,13134,-2.016623881218038e-08,0.0,-0.021260578744113447,6510,0.2,0.001,0.5578199625015259,0.02394518069922924,0.07932834401726722,0.0,,,
0.92,0,39180,1,653,39180,-0.08240149,49013,1.38,13179,-7.261832599692041e-08,0.0,-0.02091224230825901,6520,0.2,0.001,0.15847235918045044,0.058892861008644104,0.1292383998632431,0.0,,,
0.9,0,39240,1,654,39240,-0.11196365,49083,1.38,13222,-4.7932069902056897e-08,0.0,-0.021326280385255813,6530,0.2,0.001,0.04088234901428223,0.06324215978384018,0.13454439043998717,0.0,,,
0.92,0,39300,1,655,39300,-0.0931058,49155,1.3,13272,-0.003094232993898949,0.0034522256,-0.019229591265320777,6540,0.2,0.001,0.11542648077011108,0.08677829056978226,0.18492894917726516,0.010000000521540642,,,
0.95,0,39360,1,656,39360,-0.06113582000000001,49225,1.21,13321,-2.3214022444761896e-06,0.0,-0.015397349558770656,6550,0.2,0.001,0.2825812101364136,0.045347489416599274,0.11192264705896378,0.0,,,
0.97,0,39420,1,657,39420,-0.038342339999999996,49296,1.16,13376,2.5620063350828557e-07,0.0,-0.014275664929300547,6560,0.2,0.001,0.26116442680358887,0.04424844682216644,0.10483309179544449,0.0,,,
0.94,0,39480,1,658,39480,-0.07307514,49372,1.26,13414,-0.00018037319230614912,0.00018627843,-0.014093522354960442,6570,0.2,0.001,-118.28655242919922,0.010238159447908401,0.05161137394607067,0.0,,,
0.88,0,39540,1,659,39540,-0.11538579000000002,49440,1.42,13454,1.724660405244549e-06,0.0,-0.013400765601545572,6580,0.2,0.001,0.29627394676208496,0.09926130622625351,0.2710023045539856,0.0,,,
0.88,0,39600,1,660,39600,-0.11460188999999996,49512,1.45,13498,-1.8576781357637627e-08,0.0,-0.012067707628011704,6590,0.2,0.001,0.0875082015991211,0.07662511616945267,0.16069291681051254,0.0,,,
0.94,0,39660,1,661,39660,-0.07228421000000002,49589,1.27,13547,-1.168251039462831e-07,0.0,-0.011998952273279429,6600,0.2,0.001,0.08078545331954956,0.07315105944871902,0.1501781925559044,0.0,,,
0.94,0,39720,1,662,39720,-0.05996993999999999,49660,1.23,13595,-1.0728836574713796e-08,0.0,-0.012012799084186555,6610,0.2,0.001,0.12165606021881104,0.04410088434815407,0.09209852442145347,0.0,,,
0.94,0,39780,1,663,39780,-0.05913937000000002,49738,1.23,13647,-6.3578283748810804e-09,0.0,-0.011720198020339013,6620,0.2,0.001,0.27521711587905884,0.04516904056072235,0.09953116998076439,0.0,,,
0.94,0,39840,1,664,39840,-0.069556,49810,1.25,13690,-8.304913774459522e-08,0.0,-0.012406989559531212,6630,0.2,0.001,0.5462630987167358,0.016487261280417442,0.04209964908659458,0.0,,,
0.89,0,39900,1,665,39900,-0.10240390000000002,49878,1.42,13731,-4.748503292795192e-08,0.0,-0.011658436991274357,6640,0.2,0.001,0.0007324814796447754,0.08535590767860413,0.18289785236120223,0.0,,,
0.91,0,39960,1,666,39960,-0.08184167999999997,49946,1.37,13779,-5.9455633794058824e-08,0.0,-0.011848941165953874,6650,0.2,0.001,0.1353701949119568,0.06427741795778275,0.1367505446076393,0.0,,,
0.93,0,40020,1,667,40020,-0.07301421999999999,50015,1.33,13821,-1.4305115003665492e-08,0.0,-0.011822716612368823,6660,0.2,0.001,0.038468778133392334,0.04461609572172165,0.0947513870894909,0.0,,,
