env/n_steps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,env/completion_counter,time/iterations,env/current_idx,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
33300,-0.09255854,1.33,33300,42580,0.91,1,555,8396,0,0.12966667123138906,27700,-0.03830853931605816,0.47938597202301025,-0.03598540119826794,0.001,0.0585120315477252,0.48394522,-0.03249536454677582,0.2,,,
33360,-0.09300415000000002,1.37,33360,42646,0.91,1,556,8434,0,0.12933333978056907,27750,-0.03648657899349928,-0.02451789379119873,-0.025811221522589526,0.001,0.0628261936828494,0.7408712,-0.012844587676227093,0.2,,,
33420,-0.10663574,1.48,33420,42714,0.88,1,557,8475,0,0.17066667035222052,27800,-0.07314541831612587,0.2486397624015808,-0.04302429632966714,0.001,0.09693604916334152,0.27398422,-0.012659881263971329,0.2,,,
33480,-0.09497669,1.44,33480,42787,0.9,1,558,8522,0,0.07833333574235439,27850,-0.03023237507790327,-0.48862385749816895,-0.02777281620105107,0.001,0.15013453215360642,0.24350223,0.03352510184049606,0.2,,,
33540,-0.05051436999999999,1.24,33540,42854,0.96,1,559,8571,0,0.14033333741128445,27900,-0.040605121552944184,0.248792827129364,-0.04014771321415902,0.001,0.06106460526585579,0.38165823,-0.026311321184039116,0.2,,,
33600,-0.0629235,1.37,33600,42931,0.92,1,560,8608,0,0.11600000523030758,27950,-0.014644889207556844,-0.3028571605682373,-0.026723442698518438,0.001,0.056435587704181674,1.4467257,-0.005126703530550003,0.2,,,
33660,-0.08212567999999998,1.37,33660,43004,0.9,1,561,8655,0,0.03066666826605797,28000,-0.0038524535670876503,0.11854976415634155,-0.007357521783560515,0.001,0.11428740158677102,0.101352744,0.03323497995734215,0.2,,,
33720,-0.07084387999999998,1.29,33720,43077,0.93,1,562,8705,0,0.015333334133028984,28050,-0.0006177694466896355,0.1849563717842102,-0.0007188587900600396,0.001,0.07195833720266819,0.0003564,0.0255014356225729,0.2,,,
33780,-0.07228592,1.27,33780,43152,0.94,1,563,8748,0,0.0,28100,-0.0005834093524026685,-0.25762295722961426,-0.00012910727633910212,0.001,0.10567843496799469,1.6532342e-05,0.04810817167162895,0.2,,,
33840,-0.10380129,1.35,33840,43219,0.91,1,564,8793,0,0.0,28150,-4.687225751695223e-05,0.24198323488235474,-1.978774872934963e-07,0.001,0.09278909288346768,0.0,0.02091953158378601,0.2,,,
33900,-0.06006541000000001,1.23,33900,43289,0.95,1,565,8845,0,0.0,28200,-0.00014530971966451034,0.1612737774848938,-6.429354376980001e-07,0.001,0.11766389325261116,0.0,0.05087359622120857,0.2,,,
33960,-0.059736559999999994,1.24,33960,43361,0.95,1,566,8889,0,0.0,28250,-7.175299342634389e-06,0.17344284057617188,1.808007468184769e-09,0.001,0.007366958640341181,0.0,8.915923535823822e-05,0.2,,,
34020,-0.08280991,1.43,34020,43438,0.9,1,567,8927,0,0.0,28300,-1.5356120202341116e-05,0.40679293870925903,-1.7290314289208907e-08,0.001,0.051368994638323784,0.0,0.014228192158043385,0.2,,,
34080,-0.06221728,1.38,34080,43506,0.91,1,568,8974,0,0.0,28350,-4.63283190765651e-05,-0.1563718318939209,-6.946424620934977e-07,0.001,0.11575771152973174,0.0,0.05007088929414749,0.2,,,
34140,-0.07054242000000001,1.3,34140,43573,0.93,1,569,9020,0,0.024666667953133582,28400,-0.008924877252429724,0.40111082792282104,-0.0019194307950480649,0.001,0.05200870096683502,0.14811255,0.01745956391096115,0.2,,,
34200,-0.06026039000000001,1.29,34200,43648,0.93,1,570,9067,0,0.0,28450,-0.00021454729430843146,-0.014357566833496094,-0.00011485844794513867,0.001,0.1071020483970642,1.7881393e-07,0.04612070322036743,0.2,,,
34260,-0.06999835000000001,1.27,34260,43720,0.92,1,571,9115,0,0.04866666741669178,28500,-0.0012462316925179095,0.15304994583129883,-0.02652946142852308,0.001,0.07430563986301422,0.8528202,0.00784291885793209,0.2,,,
34320,-0.11190535000000003,1.34,34320,43792,0.89,1,572,9156,0,0.0,28550,-9.704772628538193e-07,0.30190420150756836,1.1722246595624597e-09,0.001,0.09716786853969098,0.0,0.030940668657422066,0.2,,,
34380,-0.10092775000000001,1.32,34380,43862,0.91,1,573,9203,0,0.0,28600,-1.4645142368863163e-06,0.5341198444366455,-6.283323146227815e-09,0.001,0.053797224350273606,0.0,0.009700735099613667,0.2,,,
34440,-0.06932398999999999,1.26,34440,43937,0.94,1,574,9249,0,0.024666667953133582,28650,-0.006556952157989144,0.15064722299575806,-0.0059652715087904614,0.001,0.05487038344144821,0.15935317,0.00563985388725996,0.2,,,
34500,-0.07139849,1.36,34500,44017,0.94,1,575,9291,0,0.0,28700,-7.221706709970022e-06,0.38922977447509766,4.182259338847416e-09,0.001,0.07307697162032127,0.0,0.028584592044353485,0.2,,,
34560,-0.051069460000000004,1.32,34560,44096,0.95,1,576,9342,0,0.016333334185183047,28750,-0.0065328090172260996,0.2435140609741211,-0.0003347166996682027,0.001,0.08102327063679696,0.082282655,0.03633773699402809,0.2,,,
34620,-0.08330847000000001,1.35,34620,44163,0.92,1,577,9382,0,0.0,28800,-0.0007752898847684265,-85.14667510986328,-1.4434566115362202e-05,0.001,0.010250738541362808,1.0112922e-06,0.0002698727766983211,0.2,,,
34680,-0.10403491,1.4,34680,44235,0.9,1,578,9424,0,0.0,28850,-0.00024249148831586353,-0.027333855628967285,-6.0439725902909913e-05,0.001,0.17910194799304008,1.4503797e-07,0.034088194370269775,0.2,,,
34740,-0.06046902000000001,1.3,34740,44313,0.94,1,579,9475,0,0.0,28900,-1.4042121001693886e-05,-0.22277283668518066,-3.177921032104791e-08,0.001,0.11484617128968239,0.0,0.05177275091409683,0.2,,,
34800,-0.05049751,1.21,34800,44390,0.96,1,580,9522,0,0.0,28950,-1.0912209891102975e-05,0.027557551860809326,-8.958081469945256e-08,0.001,0.046514406725764276,0.0,0.02173784002661705,0.2,,,
34860,-0.08206016999999997,1.3,34860,44458,0.93,1,581,9567,0,0.07900000095367432,29000,-0.009239021588582546,0.343170166015625,-0.03057847336663208,0.001,0.052110000103712084,0.9977332,-0.027857592329382896,0.2,,,
34920,-0.07133684,1.32,34920,44532,0.94,1,582,9615,0,0.10166666783392429,29050,-0.034130211435258385,-0.06553483009338379,-0.008651489421725245,0.001,0.13586276188492774,0.6796354,0.04101133719086647,0.2,,,
34980,-0.02927927,1.21,34980,44598,0.97,1,583,9666,0,0.07733333572745323,29100,-0.005406856455374509,-0.45311474800109863,-0.010903459272036998,0.001,0.048882578387856486,0.50822,0.00265292264521122,0.2,,,
35040,-0.029391260000000002,1.22,35040,44665,0.96,1,584,9713,0,0.10666666947305202,29150,-0.02792154509574175,0.1827424168586731,-0.019707505322061482,0.001,0.03165254730731249,1.4146158,-0.028809377923607826,0.2,,,
35100,-0.050906629999999994,1.3,35100,44740,0.94,1,585,9753,0,0.11833333823829889,29200,-0.06865037780255079,0.5394861698150635,-0.035958204297038415,0.001,0.0215974622964859,0.18435465,-0.03598082810640335,0.2,,,
35160,-0.09441551000000002,1.39,35160,44808,0.91,1,586,9799,0,0.19966666921973228,29250,-0.05013416849076748,0.10374677181243896,-0.05279693094640948,0.001,0.09140758581459522,0.8443718,-0.04150225222110748,0.2,,,
35220,-0.13506469,1.5,35220,44878,0.88,1,587,9836,0,0.10666666850447655,29300,-0.04838958501815796,0.19260472059249878,-0.014001829089596924,0.001,0.09013786807656288,0.1068467,0.006112564355134964,0.2,,,
35280,-0.09317918,1.39,35280,44948,0.92,1,588,9883,0,0.26833333805203435,29350,-0.09534778825938701,-0.06455707550048828,-0.05685082346697649,0.001,0.19241608768701554,0.73890686,-0.012773513793945312,0.2,,,
35340,-0.08123206999999999,1.31,35340,45015,0.93,1,589,9929,0,0.15333333730697632,29400,-0.06988527908921242,0.32993942499160767,-0.042576957403371696,0.001,0.063419324234128,0.20637009,-0.034801699221134186,0.2,,,
35400,-0.07099912000000001,1.34,35400,45082,0.92,1,590,9972,0,0.13866667069494723,29450,-0.07609877899289132,0.21889567375183105,-0.02950404095277193,0.001,0.1274500545859337,0.120047905,0.018378999084234238,0.2,,,
35460,-0.07136682999999999,1.38,35460,45155,0.92,1,591,10015,0,0.16500000417232513,29500,-0.04456004306674004,0.05222117900848389,-0.033815876190861044,0.001,0.0720365035533905,0.9293281,-0.01754383184015751,0.2,,,
35520,-0.08222382000000002,1.43,35520,45221,0.92,1,592,10058,0,0.04866666834801436,29550,-0.007117715072818101,0.31090056896209717,-0.009868580839907146,0.001,0.07117160387337208,0.29306263,0.008268555626273155,0.2,,,
35580,-0.10329524999999999,1.4,35580,45292,0.91,1,593,10101,0,0.16166667126119136,29600,-0.016398349166847764,-0.129797101020813,-0.032005130143215224,0.001,0.09279701583087445,0.82119393,-0.025306444615125656,0.2,,,
35640,-0.07293947,1.36,35640,45358,0.93,1,594,10149,0,0.031000000610947608,29650,-0.01109976714476943,0.18582046031951904,-0.0021498994966741235,0.001,0.07445124704390764,0.14506966,0.006049927789717913,0.2,,,
35700,-0.01018066,1.26,35700,45436,0.97,1,595,10195,0,0.0496666681393981,29700,-0.019888847358524798,-83.95527648925781,-0.007842518537305238,0.001,0.022194088296964766,0.1264046,-0.009688622318208218,0.2,,,
35760,-0.04280393999999999,1.38,35760,45512,0.94,1,596,10237,0,0.04800000078976154,29750,-0.006267941577825695,-6.931562900543213,-0.0018086327111037903,0.001,0.00014879006543196737,0.013431565,-0.0018367413431406021,0.2,,,
35820,-0.07410441000000001,1.32,35820,45585,0.93,1,597,10284,0,0.07933333572000265,29800,-0.03672828953713179,-0.006723880767822266,-0.026075088031900437,0.001,0.08486852087080479,0.31477398,-0.022341998293995857,0.2,,,
35880,-0.06144187999999999,1.21,35880,45652,0.94,1,598,10337,0,0.0763333359733224,29850,-0.024591932892799376,0.421184778213501,-0.010859216090291746,0.001,0.06346451148390769,0.004667255,0.010892372578382492,0.2,,,
35940,-0.04930731999999999,1.21,35940,45726,0.96,1,599,10380,0,0.016333334185183047,29900,-0.00125523999275174,0.6788642406463623,-0.004872473840912193,0.001,0.01168762292014435,0.25753585,-0.0044236620888113976,0.2,,,
36000,,,36000,,,1,,10422,,0.08166666876524686,29950,-0.050220003500580784,0.22022110223770142,-0.01266619611483474,0.001,0.07621496722102165,0.18190612,0.005557704716920853,0.2,-0.05890614442992956,1.21,0.94
,-0.07173687000000001,1.38,36000,45970,0.92,,600,,0,,,,,,,,,,,,,
36060,-0.07144493,1.39,36060,46040,0.92,1,601,10468,0,0.12633333679288625,30000,-0.055963991433382036,-0.5160540342330933,-0.02332552178204061,0.001,0.07404026710428298,0.71446,-0.03877672180533409,0.2,,,
36120,-0.07212814,1.37,36120,46110,0.91,1,602,10512,0,0.18166667029261588,30050,-0.03372274480760098,0.27401506900787354,-0.054364998936653135,0.001,0.058902588561177256,1.0485566,-0.030936842784285545,0.2,,,
36180,-0.062179429999999994,1.34,36180,46178,0.93,1,603,10558,0,0.09733333654701709,30100,-0.03890158612281084,-0.048864006996154785,-0.02099529100333651,0.001,0.12260456308722496,0.28053868,0.010090183466672897,0.2,,,
36240,-0.040795640000000015,1.28,36240,46244,0.96,1,604,10605,0,0.22700000315904617,30150,-0.07944623827934265,-1.0292260646820068,-0.04530849620203177,0.001,0.07607815019786358,0.5820159,-0.019212210550904274,0.2,,,
36300,-0.07365393999999999,1.32,36300,46312,0.93,1,605,10654,0,0.23000000089406966,30200,-0.06346403039991856,-0.019672870635986328,-0.06812552049507697,0.001,0.0927217347919941,1.0722582,-0.04174371436238289,0.2,,,
36360,-0.09345438999999998,1.31,36360,46381,0.91,1,606,10697,0,0.20266666926443577,30250,-0.08125695839524269,-0.014464020729064941,-0.04823956578597425,0.001,0.07900630686432124,0.3537045,-0.058167293667793274,0.2,,,
36420,-0.09522934,1.41,36420,46450,0.9,1,607,10736,0,0.21866666957736014,30300,-0.08513877257704734,0.027926504611968994,-0.06872278602421289,0.001,0.13093142464756966,0.81416184,-0.02859218418598175,0.2,,,
36480,-0.11587650999999999,1.42,36480,46523,0.89,1,608,10778,0,0.2573333401232958,30350,-0.09878293037414551,-0.13841521739959717,-0.05020200556889179,0.001,0.14254463136196135,0.5562757,-0.00013951212167739868,0.2,,,
36540,-0.11351747000000001,1.36,36540,46592,0.9,1,609,10822,0,0.28266667112708094,30400,-0.12240572825074196,0.24853026866912842,-0.06409276556720336,0.001,0.07406825646758079,1.4276183,-0.0757514089345932,0.2,,,
36600,-0.11334112999999998,1.39,36600,46665,0.89,1,610,10866,0,0.15966666989028455,30450,-0.05778391778469086,0.18008965253829956,-0.038422315301994414,0.001,0.09900920867919921,0.72608006,-0.016097351908683777,0.2,,,
36660,-0.06174669,1.37,36660,46738,0.92,1,611,10908,0,0.19600000262260436,30500,-0.06981798157095909,0.12827885150909424,-0.054982504549125864,0.001,0.09733241125941276,0.78965783,-0.01937352493405342,0.2,,,
36720,-0.05320443000000001,1.33,36720,46810,0.94,1,612,10957,0,0.25533333882689474,30550,-0.10050371527671814,0.1304643750190735,-0.009997779477387675,0.001,0.028033000584691763,0.7501739,-0.008438312448561192,0.2,,,
36780,-0.07315630999999999,1.31,36780,46880,0.93,1,613,11001,0,0.17733333617448807,30600,-0.03791722744703293,-0.0633782148361206,-0.03566693319007754,0.001,0.1211623977124691,0.5516027,-0.0014981850981712341,0.2,,,
36840,-0.10346926999999999,1.37,36840,46955,0.9,1,614,11043,0,0.15100000467151403,30650,-0.024417309165000914,0.07256525754928589,-0.05472872644538679,0.001,0.10889709010720253,1.0952429,-0.04031309485435486,0.2,,,
36900,-0.10207925999999999,1.36,36900,47027,0.9,1,615,11088,0,0.2713333361595869,30700,-0.10920146584510804,0.14083492755889893,-0.06441607428962985,0.001,0.1272968891263008,1.0774162,-0.039375390857458115,0.2,,,
36960,-0.09533146000000002,1.37,36960,47094,0.9,1,616,11132,0,0.07966666795313358,30750,-0.04351208463311195,-0.3307220935821533,-0.022718143035192036,0.001,0.13025843486189842,0.5107289,0.02463967353105545,0.2,,,
37020,-0.12786908,1.51,37020,47163,0.86,1,617,11168,0,0.18800000198185443,30800,-0.06049277231097221,0.44060248136520386,-0.05295168250054122,0.001,0.0873794062435627,1.2214712,-0.023112669587135315,0.2,,,
37080,-0.11316625999999999,1.4,37080,47234,0.88,1,618,11216,0,0.11466667030006647,30850,-0.037296123541891574,0.007178187370300293,-0.01701692622279129,0.001,0.13619492322206497,0.3018007,0.002271149307489395,0.2,,,
37140,-0.09135656,1.29,37140,47305,0.92,1,619,11263,0,0.07733333572745323,30900,-0.018688746076077224,0.25340741872787476,-0.010690773483986664,0.001,0.06033974173013121,0.15668058,-0.010002256371080875,0.2,,,
37200,-0.07069185000000001,1.32,37200,47376,0.92,1,620,11310,0,0.0576666696369648,30950,-0.017876950409263372,0.009211242198944092,-0.01724337821702161,0.001,0.036682286756113174,0.17323063,-0.019487645477056503,0.2,,,
37260,-0.04051913,1.29,37260,47450,0.94,1,621,11357,0,0.035000001266598704,31000,-0.009254860896617175,-1.045778512954712,-0.0019861034227845486,0.001,0.04696828633546829,0.15480341,0.01694018393754959,0.2,,,
37320,-0.06077135,1.27,37320,47530,0.94,1,622,11406,0,0.049666668847203256,31050,-0.04101360648870468,0.11854487657546997,-0.004283213492638129,0.001,0.04230504482984543,0.0731049,0.011079066433012486,0.2,,,
37380,-0.04904312999999999,1.17,37380,47599,0.96,1,623,11458,0,0.0,31100,-0.0007343391899485141,0.022975265979766846,-3.82847090309113e-05,0.001,0.0977155901491642,2.0166239e-07,0.02745233103632927,0.2,,,
37440,-0.04887432,1.18,37440,47670,0.96,1,624,11508,0,0.016333334185183047,31150,-0.009952324721962214,0.4493986964225769,-0.0007478020581571965,0.001,0.046275511533021924,0.011308086,0.01850716397166252,0.2,,,
37500,-0.05966011999999999,1.19,37500,47740,0.95,1,625,11559,0,0.01933333434164524,31200,-0.011905663702636958,0.11706644296646118,-0.0011068845172897746,0.001,0.07188594318926335,0.013788702,0.029043398797512054,0.2,,,
37560,-0.07035905,1.28,37560,47809,0.94,1,626,11601,0,0.12400000572204589,31250,-0.05345928244292736,-0.11703205108642578,-0.028479725331067983,0.001,0.04558636955916882,0.15942699,-0.03008035570383072,0.2,,,
37620,-0.07107679,1.33,37620,47879,0.93,1,627,11646,0,0.08400000344961882,31300,-0.04775209091603756,-0.15953552722930908,-0.029391872053345036,0.001,0.08460837677121162,0.18339993,-0.007771657779812813,0.2,,,
37680,-0.0511512,1.29,37680,47953,0.93,1,628,11694,0,0.09466666970402002,31350,-0.036108020283281805,0.20584636926651,-0.021344405141969513,0.001,0.09547224521636963,0.06400361,-0.018142947927117348,0.2,,,
37740,-0.03976157,1.23,37740,48024,0.95,1,629,11743,0,0.10666666723787785,31400,-0.0075757944406359455,-0.3862936496734619,-0.01894139797861378,0.001,0.05984325893223286,1.168647,0.006627809256315231,0.2,,,
37800,-0.09159458000000001,1.31,37800,48091,0.92,1,630,11784,0,0.05966666929423809,31450,-0.017087591253221034,0.2978261113166809,-0.012759535630544043,0.001,0.026562880268320443,0.38919675,-0.010731683112680912,0.2,,,
37860,-0.12471123,1.41,37860,48160,0.89,1,631,11825,0,0.0,31500,-0.0007699713524198159,0.27629363536834717,-0.0014788389937991297,0.001,0.13674683645367622,0.00013965766,0.054565589874982834,0.2,,,
37920,-0.13745531,1.44,37920,48240,0.88,1,632,11870,0,0.017000000886619092,31550,-0.004483600191306323,-0.1795949935913086,-0.002008942261706874,0.001,0.13604074895381926,0.2678933,0.028897196054458618,0.2,,,
37980,-0.09475934000000001,1.39,37980,48310,0.91,1,633,11910,0,0.061000002324581144,31600,-0.02537932982784696,0.2533755302429199,-0.015256013633409875,0.001,0.05537026047706604,0.2856272,-0.02035367488861084,0.2,,,
38040,-0.09621381,1.41,38040,48381,0.91,1,634,11955,0,0.11733333658427,31650,-0.062116099372506145,0.24525755643844604,-0.013375548230719368,0.001,0.08009966388344765,0.40209833,0.008768925443291664,0.2,,,
38100,-0.08556196000000002,1.41,38100,48454,0.92,1,635,11997,0,0.15833333745598793,31700,-0.07533065915107727,0.06365370750427246,-0.04309791078294317,0.001,0.12553895875811577,0.22212447,0.003987371921539307,0.2,,,
38160,-0.03267266000000001,1.24,38160,48524,0.96,1,636,12051,0,0.13233333721756935,31750,-0.0473741876706481,0.16059154272079468,-0.04817477650505801,0.001,0.08668659523129463,0.38096103,-0.02324221283197403,0.2,,,
38220,-0.03982482,1.21,38220,48594,0.95,1,637,12096,0,0.3726666682958603,31800,-0.08779601655900478,-92.94945526123047,-0.0372462816312909,0.001,0.011346056549227797,4.6283045,-0.05294249951839447,0.2,,,
38280,-0.09443515000000001,1.33,38280,48660,0.91,1,638,12138,0,0.10700000114738942,31850,-0.05265362173318863,-0.00011491775512695312,-0.022437228673448148,0.001,0.14438502430915834,0.06479931,0.03670154884457588,0.2,,,
38340,-0.14886122000000004,1.49,38340,48725,0.86,1,639,12174,0,0.29200000144541266,31900,-0.05067548640072346,0.035157203674316406,-0.08012558341026306,0.001,0.18200152814388276,1.5762244,-0.03254661709070206,0.2,,,
38400,-0.17013705,1.59,38400,48796,0.84,1,640,12210,0,0.17500000290572643,31950,-0.0609011123329401,0.14732903242111206,-0.050830947836240196,0.001,0.10805458754301071,1.4396368,-0.022845391184091568,0.2,,,
38460,-0.12649417999999996,1.51,38460,48863,0.87,1,641,12254,0,0.15533333692699672,32000,-0.08768509589135647,0.09845072031021118,-0.03022875783095758,0.001,0.1255142456293106,0.3293767,0.008073527365922928,0.2,,,
38520,-0.12414776999999998,1.46,38520,48932,0.88,1,642,12296,0,0.228666670024395,32050,-0.12327458158135414,0.11401194334030151,-0.026896526137366886,0.001,0.0469999660551548,0.10959878,-0.02122880518436432,0.2,,,
38580,-0.11723241,1.5,38580,49001,0.88,1,643,12334,0,0.14400000542402266,32100,-0.047263236492872236,-0.23900902271270752,-0.03618855605895319,0.001,0.14884801894426347,0.6122269,0.01107533648610115,0.2,,,
38640,-0.10485478999999998,1.41,38640,49077,0.9,1,644,12381,0,0.22100000895559788,32150,-0.07036601908504964,0.5260186195373535,-0.030016747953991098,0.001,0.08252284198999404,0.63696724,-0.0029636211693286896,0.2,,,
38700,-0.07150005999999999,1.37,38700,49149,0.92,1,645,12422,0,0.2883333334326744,32200,-0.08817357495427132,0.316627562046051,-0.06379726204027733,0.001,0.03850331917405128,0.79371834,-0.06520792096853256,0.2,,,
38760,-0.06535844,1.39,38760,49220,0.91,1,646,12462,0,0.24500000819563866,32250,-0.0709148946404457,-0.30744171142578125,-0.022378557289640107,0.001,0.09337229877710343,1.44063,0.01131758838891983,0.2,,,
38820,-0.08698743,1.45,38820,49293,0.9,1,647,12506,0,0.1710000029951334,32300,-0.02806565560400486,0.015777111053466797,-0.03981189591934285,0.001,0.13063243687152862,0.5170381,0.01512104645371437,0.2,,,
38880,-0.08351779000000002,1.39,38880,49371,0.9,1,648,12549,0,0.16366667095571757,32350,-0.028765541072934865,0.4788052439689636,-0.04851133250445128,0.001,0.06166837893426418,0.4537044,-0.029334083199501038,0.2,,,
38940,-0.11153184,1.46,38940,49446,0.88,1,649,12589,0,0.21166667148470877,32400,-0.07473566517233848,0.20036977529525757,-0.039953327664484596,0.001,0.04516125068068504,1.1137981,-0.04173499718308449,0.2,,,
39000,-0.10760344,1.39,39000,49518,0.9,1,650,12636,0,0.25800000578165055,32450,-0.09177630230784416,0.06310319900512695,-0.055274453793962834,0.001,0.16008949130773545,0.7821154,-0.011879444122314453,0.2,,,
39060,-0.05150138,1.22,39060,49591,0.96,1,651,12686,0,0.21166666939854623,32500,-0.050847439579665664,0.025396227836608887,-0.051881781847526655,0.001,0.12360712826251984,0.49295598,-0.011105470359325409,0.2,,,
39120,-0.07481315000000001,1.34,39120,49660,0.92,1,652,12726,0,0.07933333568274975,32550,-0.019944124910980462,-0.0048569440841674805,-0.00533041454665363,0.001,0.059303510934114456,0.007984308,0.01254868321120739,0.2,,,
39180,-0.09535361999999999,1.38,39180,49731,0.9,1,653,12772,0,0.20333333551883698,32600,-0.037601212076842784,0.14647716283798218,-0.04833549848943949,0.001,0.1252285721898079,0.5454207,-0.011799927800893784,0.2,,,
39240,-0.06037859,1.27,39240,49803,0.94,1,654,12819,0,0.13933333761990072,32650,-0.033311966191977266,0.17381763458251953,-0.03427401263204713,0.001,0.060424816086888315,0.96601886,-0.02552996575832367,0.2,,,
39300,-0.039347820000000006,1.21,39300,49869,0.96,1,655,12869,0,0.16000000450760127,32700,-0.0589719357341528,-0.3510502576828003,-0.05728748352949818,0.001,0.09945302337408066,1.3682806,-0.016684386879205704,0.2,,,
39360,-0.08214613999999999,1.3,39360,49939,0.92,1,656,12912,0,0.09500000152736902,32750,-0.03143854297697544,0.22772812843322754,-0.02916634500150881,0.001,0.0450662063062191,0.12714034,-0.009983405470848083,0.2,,,
39420,-0.13686048,1.53,39420,50012,0.86,1,657,12944,0,0.13766667075455188,32800,-0.046686971187591554,0.14707297086715698,-0.026463804879536246,0.001,0.0986823596060276,0.4765711,-0.004383649677038193,0.2,,,
39480,-0.15809398000000002,1.62,39480,50084,0.84,1,658,12986,0,0.16633333660662175,32850,-0.021977639524266124,-0.17355799674987793,-0.042833073671907196,0.001,0.17885800570249558,1.6815953,0.022586684674024582,0.2,,,
39540,-0.15702653,1.56,39540,50151,0.86,1,659,13026,0,0.1863333360105753,32900,-0.04427517980337143,-0.18272018432617188,-0.04262957272057733,0.001,0.1452678196132183,1.5248471,0.007453765720129013,0.2,,,
39600,-0.09246534,1.29,39600,50225,0.92,1,660,13077,0,0.2300000101700425,32950,-0.03523114010691643,0.059413373470306396,-0.057499035770073516,0.001,0.18111889392137528,1.7962085,0.00030901283025741577,0.2,,,
39660,-0.052211529999999985,1.23,39660,50297,0.96,1,661,13123,0,0.14933333832770587,33000,-0.0391866896674037,0.011667013168334961,-0.03378461703720206,0.001,0.08147910550236702,0.33633348,-0.006903000175952911,0.2,,,
39720,-0.08308694999999998,1.32,39720,50362,0.93,1,662,13166,0,0.006000000163912773,33050,-0.022309530191123486,-0.7078304290771484,-0.002266834694416797,0.001,0.0630464930832386,0.0673605,0.002235148102045059,0.2,,,
39780,-0.08349734999999997,1.4,39780,50435,0.92,1,663,13208,0,0.16366667091846465,33100,-0.04268011778593064,0.42739439010620117,-0.04024238384887575,0.001,0.07050253346562385,0.35530338,-0.01832195743918419,0.2,,,
39840,-0.09460800000000001,1.51,39840,50503,0.9,1,664,13246,0,0.13233333811163903,33150,-0.06356247425079346,-0.7649346590042114,-0.03729676332076387,0.001,0.08790007904171944,0.60003453,-0.0025184862315654755,0.2,,,
39900,-0.09297588,1.51,39900,50576,0.88,1,665,13284,0,0.20300000213086605,33200,-0.04010852217674255,-0.4325900077819824,-0.04893246950798982,0.001,0.10873966053128242,0.9250566,-0.028590139001607895,0.2,,,
39960,-0.15547141,1.67,39960,50643,0.81,1,666,13318,0,0.1983333355933428,33250,-0.035078889280557635,-0.047944068908691406,-0.0481306029992799,0.001,0.1398417343199253,0.44936344,0.006137639284133911,0.2,,,
40020,-0.10263593,1.45,40020,50717,0.88,1,667,13370,0,0.14533333823084832,33300,-0.040186536014080045,0.010430634021759033,-0.03202000912651421,0.001,0.1383505279570818,1.0589073,-0.021859060972929,0.2,,,
40080,-0.0734898,1.37,40080,50782,0.91,1,668,13408,0,0.2313333359360695,33350,-0.08501578994095325,-1.562220811843872,-0.04105856322124602,0.001,0.061925096064805986,1.7137468,-0.062149569392204285,0.2,,,
40140,-0.09606169000000002,1.37,40140,50850,0.9,1,669,13456,0,0.1810000029951334,33400,-0.10235030606389045,0.04847872257232666,-0.05574351129432514,0.001,0.11812382072210312,0.99237436,-0.01842525228857994,0.2,,,
